기준일,시장,종목명,종목코드,시가총액,종가,1개월(%),3개월(%),6개월(%),12개월(%)
2026-06-22,NASDAQ,BeOne Medicines AG ADR,ONC,0,271.79998779296875,-5.6,-8.48,-10.54,12.28
2026-06-22,NASDAQ,Kraft Heinz Co,KHC,0,22.030000686645508,-8.25,-2.05,-9.15,-14.68
2026-06-22,NYSE,Oracle Corp,ORCL,0,175.07000732421875,-22.46,19.01,-10.18,-19.92
2026-06-22,NYSE,Berkshire Hathaway Inc Class B,BRK-B,0,488.69000244140625,2.99,1.98,-2.78,0.6
2026-06-22,NASDAQ,Expedia Group Inc,EXPE,0,238.02000427246094,5.42,3.09,-15.99,41.11
2026-06-22,NASDAQ,Cognizant Technology Solutions Corp,CTSH,0,41.83000183105469,-24.98,-31.82,-49.6,-46.39
2026-06-22,NASDAQ,Tower Semiconductor Ltd,TSEM,0,316.8500061035156,24.14,80.56,169.84,630.91
2026-06-22,NYSE,Eli Lilly and Co,LLY,0,1102.0799560546875,-0.26,19.82,2.55,41.38
2026-06-22,NYSE,Visa Inc,V,0,326.6000061035156,0.07,8.06,-6.87,-8.01
2026-06-22,NYSE,Taiwan Semiconductor Manufacturing Co Ltd ADR,TSM,0,467.6700134277344,11.76,38.38,53.89,106.49
2026-06-22,NYSE,Mastercard Inc,MA,0,484.0899963378906,-2.0,-3.12,-15.2,-13.85
2026-06-22,NASDAQ,Super Micro Computer Inc,SMCI,0,35.459999084472656,-23.06,55.73,21.15,-27.65
2026-06-22,NYSE,JPMorgan Chase & Co,JPM,0,331.4800109863281,10.75,12.69,2.87,14.34
2026-06-22,NYSE,AbbVie Inc,ABBV,0,230.00999450683594,5.64,5.76,0.67,23.91
2026-06-22,NYSE,Exxon Mobil Corp,XOM,0,138.47000122070312,-4.67,-18.38,15.07,28.45
2026-06-22,NYSE,Berkshire Hathaway Inc Class A,BRK-A,0,734400.0,3.31,2.26,-2.7,0.77
2026-06-22,NYSE,Caterpillar Inc,CAT,0,1022.280029296875,16.72,44.3,78.45,163.33
2026-06-22,NYSE,Johnson & Johnson,JNJ,0,231.2899932861328,2.65,-5.38,11.76,51.42
2026-06-22,NYSE,Home Depot Inc,HD,0,326.6199951171875,2.99,-0.69,-5.08,-10.92
2026-06-22,NYSE,HSBC Holdings PLC ADR,HSBC,0,96.51000213623047,2.95,17.0,22.68,58.76
2026-06-22,NYSE,Chevron Corp,CVX,0,175.05999755859375,-4.06,-15.39,14.86,22.26
2026-06-22,NYSE,Procter & Gamble Co,PG,0,147.67999267578125,2.87,2.24,3.05,-7.31
2026-06-22,NYSE,Bank of America Corp,BAC,0,57.369998931884766,11.18,17.68,4.31,21.24
2026-06-22,NYSE,Morgan Stanley,MS,0,227.08999633789062,9.18,37.99,27.92,61.22
2026-06-22,NYSE,Sumitomo Mitsui Financial Group  Inc ADR,SMFG,0,25.030000686645508,13.93,26.73,29.49,65.65
2026-06-22,NYSE,Dell Technologies Inc,DELL,0,418.7099914550781,-0.52,155.11,232.63,241.53
2026-06-22,NYSE,Coca-Cola Co,KO,0,79.52999877929688,0.66,4.58,13.76,12.41
2026-06-22,NYSE,Novartis AG ADR,NVS,0,148.92999267578125,-0.83,-2.5,8.02,23.07
2026-06-22,NYSE,General Electric Co,GE,0,355.1199951171875,9.69,25.14,15.29,37.97
2026-06-22,NYSE,UnitedHealth Group Inc,UNH,0,406.67999267578125,6.93,50.29,23.2,30.36
2026-06-22,NYSE,GE Vernova Inc,GEV,0,1127.5899658203125,16.45,29.18,72.53,113.09
