"날짜","종가","시가","고가","저가","거래량","변동 %"
"2017- 12- 01","82.98","84.49","86.14","81.18","91.54M","-1.67%"
"2017- 11- 01","84.39","82.34","85.48","82.15","73.39M","2.66%"
"2017- 10- 01","82.20","83.22","85.00","81.34","71.91M","-1.07%"
"2017- 09- 01","83.09","84.06","85.80","82.07","70.00M","-1.13%"
"2017- 08- 01","84.04","84.52","85.00","81.73","55.34M","-0.26%"
"2017- 07- 01","84.26","83.56","84.73","80.58","63.85M","1.24%"
"2017- 06- 01","83.23","81.96","85.39","81.76","93.47M","1.27%"
"2017- 05- 01","82.19","83.15","83.65","80.70","98.73M","-0.72%"
"2017- 04- 01","82.79","82.36","85.72","82.32","81.14M","0.24%"
"2017- 03- 01","82.59","85.00","85.49","79.98","113.42M","-3.13%"
"2017- 02- 01","85.26","82.28","86.16","81.32","70.20M","3.51%"
"2017- 01- 01","82.37","82.98","84.70","81.57","94.88M","-0.19%"
"2016- 12- 01","82.53","79.92","84.26","78.76","96.18M","2.66%"
"2016- 11- 01","80.39","81.40","81.73","76.98","128.39M","-1.68%"
"2016- 10- 01","81.76","86.01","86.29","80.04","98.27M","-5.74%"
"2016- 09- 01","86.74","89.07","90.80","84.13","103.76M","-2.51%"
"2016- 08- 01","88.97","92.33","92.75","87.59","92.17M","-3.76%"
"2016- 07- 01","92.45","88.97","92.92","87.88","66.05M","4.26%"
"2016- 06- 01","88.67","83.38","88.67","83.29","88.72M","5.98%"
"2016- 05- 01","83.67","81.78","86.82","80.96","78.32M","2.25%"
"2016- 04- 01","81.83","83.63","84.01","80.68","70.28M","-2.35%"
"2016- 03- 01","83.80","76.78","83.91","76.64","80.97M","9.24%"
"2016- 02- 01","76.71","76.52","77.78","70.89","88.69M","-0.36%"
"2016- 01- 01","76.99","79.07","80.54","72.33","118.62M","-3.44%"
"2015- 12- 01","79.73","79.50","80.91","77.07","91.98M","0.43%"
"2015- 11- 01","79.39","80.07","81.60","76.12","80.27M","-0.63%"
"2015- 10- 01","79.89","75.66","81.77","75.04","84.71M","5.76%"
"2015- 09- 01","75.54","73.29","77.74","71.67","87.29M","2.04%"
