"날짜","종가","시가","고가","저가","거래량","변동 %"
"2012- 03- 01","140.81","137.31","141.83","134.36","3.06B","2.77%"
"2012- 02- 01","137.02","132.29","138.19","132.13","2.90B","4.34%"
"2012- 01- 01","131.32","127.76","133.40","126.43","2.88B","4.64%"
"2011- 12- 01","125.50","124.85","127.26","120.03","3.85B","0.41%"
"2011- 11- 01","124.99","122.03","128.02","116.20","5.01B","-0.41%"
"2011- 10- 01","125.50","112.49","129.42","107.43","5.67B","10.91%"
"2011- 09- 01","113.15","122.29","123.40","111.30","6.19B","-7.42%"
"2011- 08- 01","122.22","130.84","130.96","110.27","9.05B","-5.50%"
"2011- 07- 01","129.33","132.09","135.70","127.97","3.84B","-2.00%"
"2011- 06- 01","131.97","134.51","134.92","126.19","4.71B","-2.17%"
"2011- 05- 01","134.90","137.07","137.18","131.38","3.34B","-1.12%"
"2011- 04- 01","136.43","133.41","136.57","129.51","2.82B","2.90%"
"2011- 03- 01","132.59","133.57","133.69","125.28","4.79B","-0.42%"
"2011- 02- 01","133.15","129.46","134.69","129.38","2.82B","3.47%"
"2011- 01- 01","128.68","126.71","130.35","125.70","2.86B","2.33%"
"2010- 12- 01","125.75","120.20","126.20","120.19","2.72B","6.13%"
"2010- 11- 01","118.49","119.07","122.95","117.59","3.98B","0.00%"
"2010- 10- 01","118.49","114.99","119.76","113.18","3.77B","3.82%"
"2010- 09- 01","114.13","106.73","115.79","106.66","4.05B","8.38%"
"2010- 08- 01","105.31","111.99","113.18","104.29","4.54B","-4.50%"
"2010- 07- 01","110.27","103.15","112.29","101.13","4.72B","6.83%"
"2010- 06- 01","103.22","108.35","113.20","102.88","5.71B","-5.62%"
"2010- 05- 01","109.37","119.38","120.68","104.38","7.41B","-7.95%"
"2010- 04- 01","118.81","117.80","122.12","117.10","4.01B","1.55%"
"2010- 03- 01","117.00","111.20","118.17","111.17","3.90B","5.65%"
"2010- 02- 01","110.74","108.15","111.58","104.58","4.45B","3.12%"
"2010- 01- 01","107.39","112.37","115.14","107.22","3.71B","-3.63%"
"2009- 12- 01","111.44","110.92","113.03","105.48","2.88B","1.36%"
"2009- 11- 01","109.94","104.13","111.74","103.08","3.43B","6.16%"
"2009- 10- 01","103.56","105.34","110.31","101.99","4.48B","-1.92%"
"2009- 09- 01","105.59","101.95","108.06","99.57","3.78B","3.05%"
"2009- 08- 01","102.46","99.85","104.35","98.11","3.96B","3.69%"
"2009- 07- 01","98.81","92.34","99.83","87.00","4.30B","7.46%"
"2009- 06- 01","91.95","93.67","96.11","87.53","5.05B","-0.63%"
"2009- 05- 01","92.53","87.44","93.70","86.72","5.20B","5.85%"
"2009- 04- 01","87.42","78.53","89.02","78.33","6.21B","9.93%"
"2009- 03- 01","79.52","72.52","83.30","67.10","8.81B","7.56%"
"2009- 02- 01","73.93","81.57","87.74","73.81","7.28B","-10.74%"
"2009- 01- 01","82.83","90.44","94.55","80.05","6.88B","-8.21%"
"2008- 12- 01","90.24","87.51","92.43","81.86","6.93B","0.17%"
"2008- 11- 01","90.09","96.78","100.86","74.34","8.77B","-6.96%"
"2008- 10- 01","96.83","115.27","116.69","83.58","11.89B","-16.52%"
"2008- 09- 01","115.99","130.03","130.71","110.53","8.11B","-9.94%"
"2008- 08- 01","128.79","127.12","131.51","124.76","4.34B","1.55%"
"2008- 07- 01","126.83","126.52","129.16","120.02","7.16B","-0.90%"
"2008- 06- 01","127.98","139.83","140.89","127.03","5.41B","-8.81%"
"2008- 05- 01","140.35","138.39","144.30","137.52","3.65B","1.51%"
"2008- 04- 01","138.26","133.71","140.59","132.33","4.01B","4.77%"
"2008- 03- 01","131.97","133.14","135.81","126.07","5.47B","-1.38%"
"2008- 02- 01","133.82","137.94","139.61","131.73","4.15B","-2.58%"
"2008- 01- 01","137.37","146.53","146.99","126.00","6.11B","-6.05%"
"2007- 12- 01","146.21","148.19","152.89","143.96","3.29B","-1.65%"
"2007- 11- 01","148.66","153.29","153.41","140.66","5.47B","-3.87%"
"2007- 10- 01","154.65","152.60","157.52","148.00","3.85B","1.36%"
"2007- 09- 01","152.58","147.45","154.39","144.33","2.97B","3.38%"
"2007- 08- 01","147.59","145.18","150.59","137.00","6.24B","1.28%"
"2007- 07- 01","145.72","150.87","156.00","145.04","3.99B","-3.13%"
"2007- 06- 01","150.43","153.88","154.40","148.06","3.51B","-1.88%"
"2007- 05- 01","153.32","148.42","153.89","147.67","2.52B","3.39%"
"2007- 04- 01","148.29","142.16","149.80","140.89","1.80B","4.43%"
"2007- 03- 01","142.00","139.34","143.81","136.75","2.92B","0.76%"
"2007- 02- 01","140.93","144.15","146.42","139.00","1.50B","-1.96%"
"2007- 01- 01","143.75","142.25","144.13","140.25","1.35B","1.50%"
"2006- 12- 01","141.62","140.53","143.24","138.97","1.21B","0.78%"
"2006- 11- 01","140.53","138.22","141.16","135.62","1.50B","1.99%"
"2006- 10- 01","137.79","133.54","139.00","132.34","1.45B","3.15%"
"2006- 09- 01","133.58","131.14","133.99","129.35","1.36B","2.25%"
"2006- 08- 01","130.64","127.34","131.04","126.28","1.42B","2.18%"
"2006- 07- 01","127.85","127.43","128.14","122.39","1.69B","0.49%"
"2006- 06- 01","127.23","127.38","129.43","122.34","2.17B","-0.22%"
"2006- 05- 01","127.51","131.47","132.80","124.76","1.75B","-3.01%"
"2006- 04- 01","131.47","130.07","131.86","128.02","1.30B","1.26%"
"2006- 03- 01","129.83","128.60","131.47","127.18","1.35B","1.25%"
"2006- 02- 01","128.23","127.82","130.04","125.40","1.15B","0.57%"
"2006- 01- 01","127.50","125.10","129.44","124.39","1.23B","2.40%"
"2005- 12- 01","124.51","126.02","128.57","124.36","1.07B","-0.72%"
"2005- 11- 01","125.41","120.58","127.41","120.13","1.19B","4.40%"
"2005- 10- 01","120.13","122.96","123.34","116.88","1.79B","-2.37%"
"2005- 09- 01","123.04","122.51","124.74","120.44","1.29B","0.38%"
"2005- 08- 01","122.58","123.83","124.74","120.38","1.32B","-0.94%"
"2005- 07- 01","123.74","119.45","124.64","118.26","1.19B","3.83%"
"2005- 06- 01","119.18","119.52","121.94","118.75","1.11B","-0.25%"
"2005- 05- 01","119.48","116.07","120.25","114.80","1.35B","3.22%"
"2005- 04- 01","115.75","118.63","119.26","113.55","1.67B","-1.87%"
"2005- 03- 01","117.96","120.78","123.25","116.25","1.34B","-2.21%"
"2005- 02- 01","120.63","118.25","121.67","118.10","1.03B","2.09%"
"2005- 01- 01","118.16","121.56","121.76","116.37","1.19B","-2.24%"
"2004- 12- 01","120.87","118.16","121.66","117.73","911.60M","2.53%"
"2004- 11- 01","117.89","113.56","119.14","113.20","964.65M","4.14%"
"2004- 10- 01","113.20","112.26","114.68","109.35","1.05B","1.29%"
"2004- 09- 01","111.76","110.94","113.74","110.41","792.69M","0.59%"
"2004- 08- 01","111.11","110.19","111.63","106.59","924.66M","0.24%"
"2004- 07- 01","110.84","114.25","114.40","108.21","956.40M","-3.22%"
"2004- 06- 01","114.53","112.46","114.94","111.87","726.88M","1.48%"
"2004- 05- 01","112.86","111.37","113.26","108.06","984.92M","1.71%"
"2004- 04- 01","110.96","113.07","115.41","110.90","969.26M","-1.89%"
"2004- 03- 01","113.10","115.43","116.97","108.85","1.13B","-1.67%"
"2004- 02- 01","115.02","113.70","116.60","112.78","676.31M","1.36%"
"2004- 01- 01","113.48","111.74","116.50","110.73","746.62M","1.98%"
"2003- 12- 01","111.28","106.93","111.52","105.96","679.27M","4.54%"
"2003- 11- 01","106.45","105.75","106.95","103.62","631.42M","1.09%"
"2003- 10- 01","105.30","100.24","105.97","100.20","833.83M","5.35%"
"2003- 09- 01","99.95","101.64","104.70","99.25","821.45M","-1.47%"
"2003- 08- 01","101.44","99.19","101.82","96.34","777.64M","2.06%"
