"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 07- 01","115.93","110.83","116.23","108.19","3.42M","4.93%"
"2023- 06- 01","110.48","107.48","113.85","107.48","5.06M","3.18%"
"2023- 05- 01","107.08","110.93","111.98","106.34","5.86M","-3.50%"
"2023- 04- 01","110.96","109.39","112.39","108.04","4.72M","1.57%"
"2023- 03- 01","109.24","109.38","110.75","102.83","5.16M","0.87%"
"2023- 02- 01","108.30","112.00","114.16","107.25","6.83M","-3.15%"
"2023- 01- 01","111.82","104.00","112.37","102.97","4.28M","8.76%"
"2022- 12- 01","102.81","108.20","109.11","101.11","7.21M","-4.01%"
"2022- 11- 01","107.10","98.37","107.32","94.81","8.11M","11.32%"
"2022- 10- 01","96.21","93.74","98.24","89.03","12.70M","3.66%"
"2022- 09- 01","92.81","103.18","106.90","91.14","9.90M","-10.94%"
"2022- 08- 01","104.21","108.74","111.98","104.14","6.94M","-4.67%"
"2022- 07- 01","109.32","101.84","109.32","98.19","8.88M","5.92%"
"2022- 06- 01","103.21","116.23","117.34","101.53","11.57M","-10.73%"
"2022- 05- 01","115.62","113.98","116.96","105.49","9.40M","0.79%"
"2022- 04- 01","114.71","124.87","126.33","113.87","9.10M","-7.41%"
"2022- 03- 01","123.89","123.00","126.14","114.87","12.46M","0.13%"
"2022- 02- 01","123.73","126.95","129.67","118.00","5.44M","-1.95%"
"2022- 01- 01","126.19","134.51","135.17","121.58","6.21M","-5.80%"
"2021- 12- 01","133.96","133.18","135.15","126.99","5.98M","1.69%"
"2021- 11- 01","131.73","138.49","140.41","130.61","3.11M","-4.53%"
"2021- 10- 01","137.98","133.86","139.51","130.64","3.21M","3.21%"
"2021- 09- 01","133.69","140.89","142.25","133.06","4.39M","-4.55%"
"2021- 08- 01","140.06","138.58","140.50","133.22","2.89M","1.70%"
"2021- 07- 01","137.72","136.45","138.59","132.51","3.39M","0.93%"
"2021- 06- 01","136.45","138.77","139.97","134.55","4.13M","-0.55%"
"2021- 05- 01","137.21","134.72","137.47","130.77","3.32M","2.51%"
"2021- 04- 01","133.85","129.24","136.49","129.21","5.33M","4.27%"
"2021- 03- 01","128.37","127.50","131.49","124.10","19.98M","1.96%"
"2021- 02- 01","125.90","122.52","129.92","122.02","7.86M","4.00%"
"2021- 01- 01","121.06","123.55","126.16","120.50","5.21M","-0.64%"
"2020- 12- 01","121.84","117.59","123.25","117.35","3.99M","5.20%"
"2020- 11- 01","115.82","103.17","117.30","102.56","3.09M","13.07%"
"2020- 10- 01","102.43","105.98","109.83","101.81","7.69M","-2.72%"
"2020- 09- 01","105.29","107.86","108.99","101.44","5.31M","-2.19%"
"2020- 08- 01","107.65","102.43","108.29","102.34","3.17M","5.85%"
"2020- 07- 01","101.70","96.72","103.63","96.53","3.44M","5.26%"
"2020- 06- 01","96.62","93.71","100.44","93.05","6.06M","3.99%"
"2020- 05- 01","92.91","85.60","93.53","84.10","6.63M","6.38%"
"2020- 04- 01","87.34","75.57","89.07","74.06","9.32M","11.62%"
"2020- 03- 01","78.25","98.20","101.77","66.95","17.88M","-20.63%"
"2020- 02- 01","98.59","106.79","110.34","95.87","3.81M","-7.78%"
"2020- 01- 01","106.91","111.68","112.49","106.67","3.36M","-3.77%"
"2019- 12- 01","111.10","107.63","111.77","106.18","3.16M","3.31%"
"2019- 11- 01","107.54","106.24","108.30","106.24","3.21M","1.75%"
"2019- 10- 01","105.69","101.82","105.96","99.73","3.63M","3.67%"
"2019- 09- 01","101.95","99.54","104.56","99.54","2.97M","1.59%"
"2019- 08- 01","100.35","102.94","103.62","97.24","4.48M","-2.56%"
"2019- 07- 01","102.99","106.17","106.69","102.34","3.22M","-2.16%"
"2019- 06- 01","105.26","100.90","105.37","100.70","4.25M","4.14%"
"2019- 05- 01","101.08","106.65","106.99","100.50","2.58M","-5.28%"
"2019- 04- 01","106.71","105.03","107.84","104.86","2.78M","2.48%"
