"날짜","종가","시가","고가","저가","거래량","변동 %"
"2018- 04- 01","124.59","126.65","129.47","124.19","148.67M","-0.95%"
"2018- 03- 01","125.79","124.15","128.58","123.57","143.37M","0.63%"
"2018- 02- 01","125.00","127.18","128.70","124.39","176.37M","-2.08%"
"2018- 01- 01","127.65","124.66","129.51","124.10","184.87M","3.23%"
"2017- 12- 01","123.65","120.94","124.08","117.40","145.86M","2.11%"
"2017- 11- 01","121.10","120.98","123.33","120.18","122.00M","0.36%"
"2017- 10- 01","120.67","121.17","123.97","119.78","137.82M","-0.75%"
"2017- 09- 01","121.58","126.01","128.32","121.55","174.23M","-3.37%"
"2017- 08- 01","125.82","120.44","125.87","118.97","179.58M","4.20%"
"2017- 07- 01","120.75","116.54","120.86","114.80","128.52M","2.31%"
"2017- 06- 01","118.02","120.17","123.31","117.91","160.83M","-2.16%"
