"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 09- 01","102.02","105.78","105.81","101.30","440.52M","-3.90%"
"2023- 08- 01","106.16","106.80","106.97","103.26","447.23M","-1.57%"
"2023- 07- 01","107.85","107.87","108.52","105.35","420.93M","-0.27%"
"2023- 06- 01","108.14","107.61","108.21","106.27","403.47M","0.48%"
"2023- 05- 01","107.62","108.94","109.55","105.96","402.40M","-2.10%"
"2023- 04- 01","109.93","109.17","110.60","108.46","298.62M","0.29%"
"2023- 03- 01","109.61","105.26","109.69","104.32","649.16M","3.48%"
"2023- 02- 01","105.92","110.87","112.51","105.27","424.80M","-4.46%"
"2023- 01- 01","110.87","106.95","111.95","105.85","356.91M","5.16%"
"2022- 12- 01","105.43","107.92","110.89","105.17","340.73M","-2.16%"
"2022- 11- 01","107.76","102.10","107.88","100.01","416.28M","6.32%"
"2022- 10- 01","101.35","103.61","105.12","98.41","435.07M","-1.07%"
"2022- 09- 01","102.45","108.19","109.25","101.40","449.89M","-6.24%"
"2022- 08- 01","109.27","114.38","114.98","109.21","418.20M","-4.66%"
"2022- 07- 01","114.61","110.66","115.07","109.71","350.61M","4.16%"
"2022- 06- 01","110.03","114.66","114.90","107.10","441.12M","-3.85%"
"2022- 05- 01","114.44","111.69","115.66","110.18","429.56M","1.63%"
"2022- 04- 01","112.60","120.06","121.55","112.38","415.40M","-6.90%"
"2022- 03- 01","120.94","124.84","125.83","118.40","499.99M","-3.09%"
"2022- 02- 01","124.80","127.59","128.30","122.22","421.00M","-2.32%"
"2022- 01- 01","127.76","131.78","131.79","126.85","364.83M","-3.59%"
"2021- 12- 01","132.52","132.77","134.56","131.48","292.48M","-0.41%"
"2021- 11- 01","133.06","132.61","135.31","130.81","326.43M","-0.31%"
"2021- 10- 01","133.48","133.23","134.06","131.54","293.70M","0.34%"
"2021- 09- 01","133.03","135.33","136.26","132.97","314.83M","-1.68%"
"2021- 08- 01","135.30","135.92","136.78","133.57","295.15M","-0.52%"
"2021- 07- 01","136.01","134.05","136.54","133.74","294.33M","1.23%"
"2021- 06- 01","134.36","131.44","134.62","131.11","292.94M","2.01%"
"2021- 05- 01","131.71","131.13","132.34","129.78","229.46M","0.43%"
"2021- 04- 01","131.15","130.46","132.32","129.92","269.55M","0.85%"
"2021- 03- 01","130.05","131.64","132.17","127.91","425.15M","-1.68%"
"2021- 02- 01","132.27","135.37","135.70","129.78","301.93M","-2.46%"
"2021- 01- 01","135.60","137.89","137.89","134.74","293.60M","-1.83%"
"2020- 12- 01","138.13","138.05","138.27","136.12","250.80M","-0.25%"
"2020- 11- 01","138.48","133.96","138.52","133.78","258.03M","3.55%"
"2020- 10- 01","133.73","134.26","135.90","133.72","260.04M","-0.73%"
"2020- 09- 01","134.71","135.25","136.90","134.04","256.61M","-0.66%"
"2020- 08- 01","135.60","137.95","139.38","134.56","228.05M","-1.99%"
"2020- 07- 01","138.35","134.15","138.52","133.88","219.92M","2.86%"
"2020- 06- 01","134.50","131.40","134.90","131.13","333.66M","1.88%"
"2020- 05- 01","132.02","128.70","132.04","125.52","262.81M","2.21%"
"2020- 04- 01","129.17","122.55","132.00","120.68","342.54M","4.58%"
"2020- 03- 01","123.51","131.87","134.53","104.95","639.18M","-6.56%"
"2020- 02- 01","132.18","130.58","132.29","130.09","264.70M","0.83%"
"2020- 01- 01","131.09","128.34","131.16","127.66","254.89M","2.45%"
"2019- 12- 01","127.96","127.07","128.50","126.79","168.39M","-0.01%"
"2019- 11- 01","127.97","127.38","128.33","125.61","164.13M","0.20%"
"2019- 10- 01","127.71","126.56","128.27","126.05","209.67M","0.18%"
"2019- 09- 01","127.48","128.37","128.71","124.68","221.88M","-1.02%"
"2019- 08- 01","128.80","124.31","129.46","124.22","246.22M","3.60%"
"2019- 07- 01","124.33","124.21","124.96","122.71","218.84M","-0.03%"
"2019- 06- 01","124.37","120.75","124.44","120.41","287.08M","2.93%"
"2019- 05- 01","120.83","119.00","120.84","118.29","211.64M","1.35%"
"2019- 04- 01","119.22","118.45","119.71","118.11","161.82M","0.13%"
"2019- 03- 01","119.06","115.74","119.22","115.42","176.56M","2.61%"
"2019- 02- 01","116.03","116.12","116.59","115.61","164.02M","-0.51%"
"2019- 01- 01","116.62","112.82","116.70","112.78","223.40M","3.37%"
"2018- 12- 01","112.82","111.31","113.31","111.25","177.31M","1.22%"
"2018- 11- 01","111.46","111.71","112.71","111.25","210.54M","-0.69%"
"2018- 10- 01","112.23","114.50","114.75","112.23","197.56M","-2.35%"
"2018- 09- 01","114.93","114.86","115.33","114.23","123.42M","-0.44%"
"2018- 08- 01","115.44","114.90","116.37","114.85","124.19M","-0.28%"
"2018- 07- 01","115.76","114.41","115.86","114.16","101.08M","1.04%"
"2018- 06- 01","114.57","114.87","115.14","113.75","125.84M","-0.80%"
"2018- 05- 01","115.49","114.83","116.21","113.72","100.38M","0.23%"
"2018- 04- 01","115.22","116.90","117.44","114.55","96.24M","-1.85%"
"2018- 03- 01","117.39","116.56","117.47","115.52","153.26M","0.27%"
"2018- 02- 01","117.07","119.91","119.96","116.44","164.00M","-2.50%"
"2018- 01- 01","120.07","121.32","121.46","119.63","135.73M","-1.23%"
"2017- 12- 01","121.56","120.81","121.85","120.27","120.15M","0.74%"
"2017- 11- 01","120.67","121.05","121.39","119.78","127.44M","-0.39%"
"2017- 10- 01","121.14","120.96","121.65","120.40","126.21M","-0.07%"
"2017- 09- 01","121.23","121.19","121.81","120.54","118.95M","-0.31%"
"2017- 08- 01","121.61","120.63","121.70","120.06","134.14M","0.41%"
"2017- 07- 01","121.11","120.34","121.61","119.50","103.35M","0.50%"
"2017- 06- 01","120.51","119.69","121.56","119.67","115.95M","0.22%"
"2017- 05- 01","120.25","118.57","120.26","118.05","79.50M","1.06%"
"2017- 04- 01","118.99","117.64","119.66","117.61","64.56M","0.92%"
"2017- 03- 01","117.91","117.61","118.10","115.62","105.76M","-0.57%"
"2017- 02- 01","118.58","116.78","118.87","116.53","85.43M","1.05%"
"2017- 01- 01","117.35","116.95","118.54","116.52","103.97M","0.15%"
"2016- 12- 01","117.18","115.98","117.36","115.55","120.80M","0.29%"
"2016- 11- 01","116.84","120.43","120.90","116.04","124.39M","-3.42%"
"2016- 10- 01","120.98","122.92","122.95","120.73","99.61M","-1.79%"
"2016- 09- 01","123.18","123.20","124.04","121.05","128.79M","-0.57%"
"2016- 08- 01","123.89","123.32","124.45","122.11","110.00M","-0.08%"
"2016- 07- 01","123.99","122.99","124.48","122.75","91.45M","1.02%"
"2016- 06- 01","122.74","119.28","122.84","119.04","99.98M","2.80%"
"2016- 05- 01","119.39","119.95","120.24","118.44","88.38M","-0.78%"
"2016- 04- 01","120.33","118.65","120.42","118.19","71.45M","1.27%"
"2016- 03- 01","118.82","115.11","118.86","113.82","90.29M","3.31%"
"2016- 02- 01","115.01","113.49","115.11","112.67","89.23M","0.75%"
"2016- 01- 01","114.15","114.15","115.00","113.19","81.30M","0.12%"
"2015- 12- 01","114.01","115.64","116.47","113.70","76.93M","-1.64%"
"2015- 11- 01","115.91","115.80","116.00","114.43","56.17M","-0.44%"
"2015- 10- 01","116.42","115.74","117.78","115.57","77.04M","0.28%"
"2015- 09- 01","116.09","115.06","116.51","114.64","68.70M","0.90%"
"2015- 08- 01","115.06","115.86","116.59","114.68","57.99M","-1.11%"
"2015- 07- 01","116.35","115.03","116.86","114.58","62.18M","0.54%"
"2015- 06- 01","115.72","117.86","117.99","114.73","74.04M","-2.16%"
"2015- 05- 01","118.27","119.22","119.47","117.11","60.17M","-1.39%"
"2015- 04- 01","119.94","121.70","122.35","119.17","54.59M","-1.45%"
"2015- 03- 01","121.71","121.36","122.30","119.11","61.76M","-0.07%"
"2015- 02- 01","121.80","123.24","123.72","120.06","50.22M","-1.69%"
"2015- 01- 01","123.89","119.60","123.90","119.55","42.81M","3.75%"
"2014- 12- 01","119.41","119.80","119.89","118.30","46.52M","-0.57%"
"2014- 11- 01","120.09","118.78","120.11","117.70","37.24M","0.63%"
"2014- 10- 01","119.34","118.31","122.43","118.25","46.59M","0.95%"
"2014- 09- 01","118.22","119.74","119.88","117.26","40.87M","-1.96%"
"2014- 08- 01","120.58","118.13","120.68","118.08","32.08M","1.71%"
"2014- 07- 01","118.55","118.71","119.55","117.66","28.79M","-0.60%"
"2014- 06- 01","119.26","118.89","119.61","117.91","19.80M","-0.28%"
"2014- 05- 01","119.59","117.88","120.13","117.82","28.46M","1.22%"
"2014- 04- 01","118.15","116.44","118.28","116.08","28.07M","1.03%"
"2014- 03- 01","116.94","117.06","117.29","115.61","26.65M","-0.32%"
"2014- 02- 01","117.32","115.89","117.44","115.46","29.33M","0.84%"
"2014- 01- 01","116.34","114.29","116.34","114.11","33.97M","1.88%"
"2013- 12- 01","114.19","114.10","115.04","113.24","35.38M","-0.41%"
"2013- 11- 01","114.66","114.81","114.93","113.00","34.40M","-0.47%"
"2013- 10- 01","115.20","113.07","115.75","112.93","35.69M","1.48%"
"2013- 09- 01","113.52","112.00","114.18","110.73","48.32M","0.42%"
"2013- 08- 01","113.05","113.95","114.18","110.89","42.83M","-1.30%"
"2013- 07- 01","114.54","113.08","115.47","111.70","47.95M","0.78%"
"2013- 06- 01","113.65","117.25","117.75","110.91","72.38M","-3.56%"
"2013- 05- 01","117.85","121.95","122.40","117.48","53.18M","-3.50%"
"2013- 04- 01","122.13","119.42","122.57","119.28","41.46M","1.86%"
"2013- 03- 01","119.90","120.12","120.29","118.65","34.13M","-0.36%"
"2013- 02- 01","120.33","119.44","120.59","118.73","40.36M","0.76%"
"2013- 01- 01","119.42","120.96","121.31","119.00","54.26M","-1.30%"
"2012- 12- 01","120.99","121.73","122.48","120.30","47.83M","-0.93%"
